Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2018-06-20,459.7488708496094,461.3952745296095,448.74287648392965,449.26158743686153,15735681
2018-06-21,465.4774169921875,467.3042418431766,460.67355204226897,461.6433460921554,22988909
2018-06-22,456.7042236328125,464.2370198904144,454.8773986687078,463.87614736161487,35370008
2018-06-25,453.0731201171875,458.5084595220049,452.1033260206057,456.20802891535914,11369371
2018-06-26,441.5709228515625,453.7722678913937,439.9019966322335,453.7722678913937,17649122
2018-06-27,435.6619567871094,444.48028343861773,434.24107967784806,441.367927542142,19595831
2018-06-28,426.2347412109375,436.85734156797,424.1372843223425,433.92540643233565,18770484
2018-06-29,438.63897705078125,440.0147488945231,428.06148330453124,428.1065886036476,17425606
2018-07-02,433.29388427734375,438.5939079122165,431.6700632649301,438.5939079122165,14570004
2018-07-03,438.12030029296875,441.3454197624505,433.1811191026419,435.27857589588837,11084063
2018-07-04,446.600341796875,447.4573726644471,437.98498803884047,438.3458304629344,10938521
2018-07-05,435.05303955078125,454.8548390568667,432.3917665347347,449.71268412088983,40946479
2018-07-06,440.939453125,443.3977522338834,435.0530307214729,435.16579397322465,20039239
2018-07-09,449.7577819824219,451.0658658179982,443.6232804020221,445.2471314540358,11309207
2018-07-10,462.65826416015625,463.92124270797876,451.0658705023654,452.3062963995187,22846197
2018-07-11,468.5672607421875,469.5145022239932,459.11742868618114,462.34254821052104,18953870
2018-07-12,488.21112060546875,495.7213637521379,470.2812521604379,471.07062501282206,52736376
2018-07-13,496.0822448730469,500.23205294463276,487.1511244149326,487.37668102692106,39301408
2018-07-16,485.4371337890625,500.1869897838953,484.01625648832317,496.0822866668259,14427529
2018-07-17,492.7218017578125,494.34562265390844,482.4600449944019,486.3843265013496,14150770
2018-07-18,492.81201171875,498.24735086574356,485.93324276559963,495.45073196286836,10241565
2018-07-19,498.3601379394531,502.93844650360404,490.0154162417882,493.1503250411253,11885426
2018-07-20,509.0954895019531,513.5384516888524,501.54011119931994,502.2167207801016,17538801
2018-07-23,505.3290710449219,509.6141950066535,502.08142920880977,509.6141950066535,12779803
2018-07-24,501.11163330078125,508.2384513704855,499.5103349283745,506.0959195078471,9775749
2018-07-25,503.006103515625,506.546990134008,498.0669525470931,500.68312026161664,13014255
2018-07-26,500.976318359375,505.8704243802097,499.6907871179282,500.72823919372456,14053674
2018-07-27,509.6368103027344,513.0423510173557,501.6529307723574,504.9682608807913,14610585
2018-07-30,519.3572998046875,522.0185730395644,508.80235725512864,509.7044633616288,30344461
2018-07-31,534.964111328125,536.9488048137156,517.4402500499156,519.1768342670463,30350826
2018-08-01,537.828369140625,542.5871288284154,534.6934604687702,536.9487856828554,21227054
2018-08-02,527.0028076171875,537.4450159792278,525.9202803966381,537.4450159792278,13668930
2018-08-03,530.8820190429688,533.8365067754944,527.544106117459,530.002435507752,14536058
2018-08-06,537.941162109375,539.4747423037655,530.1602871154057,530.7691785528314,8785462
2018-08-07,534.1522216796875,541.9105745000752,530.9045194969727,538.9786094310999,8879612
2018-08-08,549.262939453125,551.4280542471529,534.5130836274286,534.5130836274286,17307566
2018-08-09,549.3756713867188,555.5778004914075,546.6918157909457,550.9769395961922,14976885
2018-08-10,543.1735229492188,548.0450762232387,542.3165222119349,546.2408039240495,7833494
2018-08-13,535.73095703125,541.2565069657779,533.4756317563548,540.1739195190664,10211072
2018-08-14,546.0603637695312,549.0373738164471,534.1973084408755,536.7683707842158,11592139
2018-08-16,541.639892578125,548.496139487239,539.2492513087752,542.7450628278883,13086024
2018-08-17,542.9705810546875,548.2254993029813,541.3016246556866,545.3386395261429,8379864
2018-08-20,557.0213012695312,557.8783020515452,544.729714408729,544.8425077798703,16639535
2018-08-21,562.5693359375,564.508924112092,553.4578242015299,558.081268131743,15923396
2018-08-23,572.6055908203125,574.6579121166872,558.6000034899383,562.1633824731861,17429373
2018-08-24,576.2366333007812,577.3417432334185,568.3655478757136,570.711083637595,14550512
2018-08-27,582.5515747070312,584.5136853818459,576.8004983628904,577.0936527047047,12188510
2018-08-28,594.9558715820312,596.7601437491885,584.1302987997803,584.5813517863965,19018790
2018-08-29,583.7694091796875,599.4665352287592,581.9651971930758,593.7379815091858,24230135
2018-08-30,574.8609008789062,585.1001049913552,573.0566286742512,583.4987765245489,21545859
2018-08-31,560.06591796875,572.853601091534,557.788010101898,572.853601091534,33479841
2018-09-03,554.4276123046875,567.395777709593,553.0292877602288,561.5770132486208,26686176
2018-09-04,560.2012939453125,565.9974758781498,554.3600067098986,557.1340129287083,19333815
2018-09-05,553.4578247070312,565.0276657029228,545.1131030847472,560.4493270697815,22584608
2018-09-06,568.9744262695312,570.9140142971714,552.7135147444609,554.8786292612812,24487897
2018-09-07,576.7328491210938,577.9732750740784,565.8621699057784,570.5532418975056,23389269
2018-09-10,566.4711303710938,576.0111731742074,563.8774850562476,575.1090068721873,15440786
2018-09-11,558.2841796875,572.1319279187317,556.728016773635,567.8919094039912,23787332
2018-09-12,564.9600219726562,567.7566107949672,554.292287302671,564.6442246517794,17642490
2018-09-14,565.253173828125,575.3795846325963,562.7723221169002,568.0723453984056,17233514
2018-09-17,552.961669921875,564.1706685789474,551.0220817331326,564.1706685789474,14773803
2018-09-18,549.0148315429688,559.0510928353104,547.7518830387086,553.0068014742534,16660044
2018-09-19,546.1279907226562,552.1045935673258,541.7301336100222,552.1045935673258,24642640
2018-09-21,549.1726684570312,558.1488637713676,533.8364453708143,549.8492479367976,41713856
2018-09-24,555.7357177734375,559.2765741606623,543.3088161672233,547.7969440767966,22098277
2018-09-25,555.0817260742188,561.5770707113176,539.0237555926486,557.2919462586336,21250513
2018-09-26,564.4638061523438,565.614021418859,553.5254998505621,558.8706284809614,13992341
2018-09-27,565.5238037109375,569.6961944826097,558.1939817413213,566.087650067222,23642923
2018-09-28,567.4183349609375,573.6205249681865,562.6144695836884,568.2979184900408,24220992
2018-10-01,555.5778198242188,567.3055591838819,543.0832903622346,567.3055591838819,16039441
2018-10-03,543.5794677734375,559.1412786331744,541.3016199261174,554.5855227178375,16135428
2018-10-04,506.2086486816406,536.9487836237423,498.8788267087989,536.5428359264886,50774608
2018-10-05,473.1004638671875,503.07378104851585,468.2740458544995,495.9469624534411,47998260
2018-10-08,500.4124755859375,503.8405687517892,462.59059717938163,473.6191743551889,53983473
2018-10-09,491.68438720703125,506.68232201262197,487.6924474466206,505.93805440211764,24042005
2018-10-10,497.1197204589844,503.3218802102384,489.0907357371343,493.42096521532574,20784941
2018-10-11,490.66949462890625,502.8257051816703,470.4617464883476,479.93413125207974,28926389
2018-10-12,508.14825439453125,509.2533643856897,497.0294965310605,498.4052383297643,19814528
2018-10-15,514.102294921875,517.3274140425258,504.35927961328747,509.65927254109835,19406012
2018-10-16,524.950439453125,526.5742301389857,514.2150174835723,516.9214557347202,16358598
2018-10-17,519.3121948242188,531.964564189656,514.2151146572002,531.8067257312704,27967162
2018-10-19,496.7588195800781,501.13418422139347,482.75323252892093,496.17245068147463,55606079
2018-10-22,479.32513427734375,502.84821034726536,476.93449318792244,500.6830957548939,28798142
2018-10-23,475.73919677734375,480.24984738855073,470.75491038795803,474.85961328388174,23128845
2018-10-24,471.7021484375,485.3243408867796,465.2293570283344,484.85070511201127,29869514
2018-10-25,464.9587097167969,469.4017325933943,458.4633654528881,467.3042757929436,30833933
2018-10-26,471.3187561035156,476.77667861204867,460.9893703762076,465.9059690098487,20085933
2018-10-29,490.66949462890625,493.39842572160757,471.81493570878087,471.81493570878087,16781215
2018-10-30,476.7766418457031,489.63201396562147,474.56639176381236,489.63201396562147,19263668
2018-10-31,478.69366455078125,480.7685686942009,472.2659782585169,477.67876513040534,35999348
2018-11-01,476.4383239746094,481.69324211926704,473.6191824272408,481.69324211926704,20552752
2018-11-02,484.8507080078125,487.60222173906527,479.5506845130476,481.28729884699015,36739798
2018-11-05,491.7971496582031,492.87970703973014,480.3851767940294,484.1966953360313,16585905
2018-11-06,498.0218505859375,501.58525976868253,492.3835071838157,493.4660645402501,18886485
2018-11-07,500.9988708496094,502.9384590920414,499.19462862601944,502.9384590920414,2808599
2018-11-09,493.2179870605469,502.3971870257357,489.40649870425113,498.9916463881057,23712291
2018-11-12,487.151123046875,495.6311603675453,484.69282396519577,495.1350020653282,12690610
2018-11-13,495.92437744140625,497.5256457170202,482.6630276804568,484.4447472681384,14899604
2018-11-14,495.2477722167969,501.878432100903,489.632011711715,498.4503389067748,17034346
2018-11-15,494.7516174316406,497.5256536731439,490.08306821073745,494.796722732792,14943663
2018-11-16,508.53167724609375,509.6818925332635,494.86437959286457,495.24777465180523,24131016
2018-11-19,518.7257690429688,519.4925591499936,510.1555210816775,511.0125217895287,15987574
2018-11-20,513.0422973632812,521.387018445715,509.7043848420309,516.4704204812847,12511640
2018-11-21,501.9912109375,516.6959911198334,499.3524905363255,513.0874465000085,16422494
2018-11-22,497.4580078125,507.60700192170935,496.2175818903408,502.7129260760953,12670591
2018-11-26,500.57037353515625,504.06612485699424,494.999718049699,500.2320837618539,13969873
2018-11-27,508.8924865722656,509.70438193841875,498.6307301465933,499.73584006086986,14896607
2018-11-28,519.921142578125,522.2215733542367,508.03556349464736,510.8095698629932,17507771
2018-11-29,527.0704956054688,532.2126203437534,523.2364245918326,523.687477600332,27640198
2018-11-30,526.6419677734375,534.9641065943474,524.2738491359173,528.7844996848833,23443212
2018-12-03,521.6351318359375,529.9572702248672,518.0491100348174,529.9572702248672,12182825
2018-12-04,519.76318359375,522.3342459015978,515.2074278751247,522.3342459015978,11358720
2018-12-05,521.0487060546875,522.6951398000339,513.8993053872581,515.9065815247814,12729759
2018-12-06,506.8402099609375,518.274675032739,504.404433317277,518.274675032739,12831451
2018-12-07,511.4184875488281,512.8393346723549,499.9388569745546,509.4563768012335,15779984
2018-12-10,491.77459716796875,502.62272363827856,488.54947767381316,500.6831353894173,20521072
2018-12-11,495.0673828125,497.11973435278946,475.87453409025824,480.83623794165516,29518062
2018-12-12,500.9086608886719,502.2618801960424,490.646933488265,495.72140050468255,27572962
2018-12-13,499.35247802734375,508.802309601024,493.9396913435475,508.802309601024,20337275
2018-12-14,501.67547607421875,502.8933493502554,492.4737233847712,497.57077311143104,15795834
2018-12-17,509.6593017578125,511.057626289126,501.3597157223532,503.366961808291,11077711
2018-12-18,512.5912475585938,513.7639853236578,505.41926418947037,506.68227277253953,12841994
2018-12-19,512.7716674804688,517.5078442690108,511.14781651217965,514.8916767327459,16118419
2018-12-20,509.0052795410156,510.83207422381753,503.4571472144442,505.6447842819289,12609700
2018-12-21,496.2626953125,510.2682833240911,494.3682123664033,507.449111556439,18115814
2018-12-24,491.27838134765625,497.61585672535136,490.10561342516735,496.57840470426345,9065704
2018-12-26,495.4281921386719,496.1724597107906,480.6783372605231,489.76732634740193,15771193
2018-12-27,505.2839660644531,508.3512469223442,497.976726763056,499.4201264811689,27294221
2018-12-28,507.69720458984375,512.0725392808655,505.73503364169756,507.6746218287243,16768547
2018-12-31,505.75762939453125,511.44107819697814,503.47975138742197,510.132964197945,15799099
2019-01-01,505.6448059082031,508.48656025050366,500.72820776523673,507.56187148985975,9746670
2019-01-02,499.0592956542969,508.35125871292934,496.6235190536557,502.7129153897367,15628818
2019-01-03,492.9022521972656,502.75803173857844,491.7069315764976,499.55546494565414,16288287
2019-01-04,495.5635070800781,498.17970484742625,487.6473160477898,494.9996908222536,18516544
2019-01-07,498.3150329589844,504.49463995823805,496.6235239233706,499.3299323582829,12060290
2019-01-08,498.2699279785156,500.66056919250315,494.36819893486455,498.4729018364365,12304389
2019-01-09,501.0213928222656,503.8405644076269,495.5860536122013,501.58523918347674,12614237
2019-01-10,499.5554504394531,501.13419619410564,497.52565167509863,499.66821369187863,8925160
2019-01-11,495.2928771972656,502.39717284584003,491.03030583019057,499.60055386514165,14139060
2019-01-14,494.72906494140625,496.39799119489464,490.03796306840695,493.91713941007106,8994060
2019-01-15,509.5466003417969,510.60660507619014,498.42781190128085,498.42781190128085,22011407
2019-01-16,512.36572265625,516.4704252881047,509.86228824201265,511.95971474639003,13961606
2019-01-17,511.711669921875,517.7784832116139,509.70439377788904,516.2223202799944,16379077
2019-01-18,534.2198486328125,536.7232832186246,512.0725431989881,518.1844621565123,56181172
2019-01-21,558.2841796875,559.2990790175324,536.159398381071,538.5726221900301,48206814
2019-01-22,557.1339721679688,562.4565781446909,550.1198873580264,556.0965502846062,36207430
2019-01-23,553.1420288085938,561.216117764975,551.2024408383746,556.2994597843315,19313542
2019-01-24,562.68212890625,565.2757740575448,550.3454978082723,552.5557177888343,28775487
2019-01-25,562.028076171875,570.4630084468163,557.2467937648752,564.0353524224432,18703992
2019-01-28,554.6080322265625,566.5161929255972,551.3829128981608,564.0578637084558,18744303
2019-01-29,546.0829467773438,555.5553620131323,541.8880329345019,555.2621474177348,20405845
2019-01-30,539.3394775390625,552.5557531886161,537.264573329236,548.0451023360714,17164298
2019-01-31,553.5255126953125,554.6757279885189,541.730145194525,542.1811982074107,22279301
2019-02-01,563.8097534179688,566.0876614283136,553.4803987023131,556.6153074236825,20187323
2019-02-04,582.2809448242188,585.0099058343766,560.2463732218329,562.4791157060021,25528059
2019-02-05,582.5740966796875,588.3703385392129,576.7328097405682,582.7771006413338,20479210
2019-02-06,591.009033203125,594.3469458912158,583.7920044400654,584.6941104526873,20586783
2019-02-07,582.055419921875,595.9482138324598,580.1158317751546,591.0090328644482,20150710
2019-02-08,576.3268432617188,586.6111524959545,573.8685141450346,579.5293796985729,14230054
2019-02-11,565.2982788085938,575.5600657274454,564.2833794526939,575.514960427643,16457901
2019-02-12,566.7191162109375,573.9136221793119,564.5088963375706,564.5088963375706,13998153
2019-02-14,552.19482421875,559.7727558311269,549.398235276419,559.7727558311269,14496604
2019-02-15,561.3289184570312,563.7872477432359,547.5939625849603,554.6982584113,20994460
2019-02-18,550.3455200195312,564.960059750076,548.0450893436832,563.8323669533239,21106139
2019-02-19,548.5411987304688,559.1863504020341,546.3309788579244,549.3981994117989,13658461
2019-02-20,556.7731323242188,559.3216720760626,549.8492580811128,552.0369554370907,13776558
2019-02-21,562.43408203125,567.3507410719251,554.5178900162354,557.5174832112775,23142949
2019-02-22,555.87109375,561.7123812932394,553.006816554397,561.3966441585645,19152470
2019-02-25,555.8484497070312,560.6748974670687,550.5935317075225,557.5174060270183,17176522
2019-02-26,550.4131469726562,556.976179327108,543.9854907478101,545.5641763517295,22160532
2019-02-27,551.8790893554688,561.5319251181496,545.3386398822405,553.9314709341471,24308835
2019-02-28,555.2846069335938,559.253993798939,553.2548082006489,556.5025102616385,24688859
2019-03-01,553.029296875,560.3817019039094,551.3152954176213,557.9684779420818,17329606
2019-03-05,558.26171875,559.2315128883918,549.6688874153638,551.8340022102967,15577500
2019-03-06,570.5081787109375,574.2520396083092,557.1115412973003,559.2315509328273,26332276
2019-03-07,572.9664306640625,577.2740772014567,567.508508630579,570.1472590461406,17738092
2019-03-08,571.5455932617188,574.8609232422618,569.2451626719826,571.0719574871566,13211934
2019-03-11,588.2350463867188,591.7984254740799,571.9515505595505,572.8762393631473,21258869
2019-03-12,600.5264892578125,601.721809708526,592.8132427824869,594.0085632332004,24561597
2019-03-13,607.7210083007812,613.4495014447696,599.0605504188024,603.0750422816953,24577591
2019-03-14,605.12744140625,614.3517467985597,602.6691120788475,608.8261966678505,22753310
2019-03-15,596.1512451171875,612.9083167152256,591.4375904361749,606.683604284338,34764353
2019-03-18,608.9614868164062,612.5249260192145,599.4665500096265,600.3686560251754,22104063
2019-03-19,620.914794921875,622.4709580144952,605.8266191341814,613.449596144213,21448030
2019-03-20,620.4185180664062,626.0793837174351,615.2538107109332,621.4785227172584,21639437
2019-03-22,605.2176513671875,622.8768892256595,602.93980347365,619.0879233627227,25078643
2019-03-25,597.4142456054688,603.0074842859138,593.9184940129542,600.1883122923915,17394088
2019-03-26,616.7198486328125,618.6819593562485,599.9176119666595,600.0529278710104,20734876
2019-03-27,608.6006469726562,621.5462296744594,606.3453217035931,621.5462296744594,22079870
2019-03-28,613.4495849609375,617.870085318174,605.6912921808389,609.0517275862543,22930248
2019-04-01,627.8160400390625,634.559433008816,614.5998256815905,617.9602608965272,22088854
2019-04-02,626.8462524414062,632.8905434268654,622.5160231116289,630.5901128592146,17526740
2019-04-03,620.3058471679688,632.8454830380125,618.8624172153732,628.2220388137841,17169813
2019-04-04,610.314697265625,624.139863189205,607.6984694168435,622.01985386252,18320845
2019-04-05,610.6980590820312,615.2087095130895,605.7814609519027,613.8780730557899,14717266
2019-04-08,599.5792846679688,612.3219236043495,597.0759103581405,611.6453440909764,19081843
2019-04-09,601.9249267578125,604.7440383893321,595.8580525518055,599.4214920359639,20774977
2019-04-10,600.549072265625,608.036793015586,598.3388523250994,603.5035597731757,16651949
2019-04-11,607.4955444335938,610.2921333485378,599.4665598802261,601.2482494006192,12558520
2019-04-12,605.8265991210938,612.0513115066444,602.9172167888661,608.9389252035204,12948769
2019-04-15,604.4959716796875,608.465358787022,602.172958243006,606.6836089866047,9285737
2019-04-16,606.1197509765625,613.4495124007203,604.4282119826573,606.6835370871731,17360317
2019-04-18,625.15478515625,626.8687866230669,615.7049534447432,620.2156040619703,39286534
2019-04-22,606.8414916992188,616.6070605398204,605.0146366438208,613.4495689699158,23607922
2019-04-23,615.1862182617188,619.3134437432178,607.1347110482304,608.0368170920453,19807450
2019-04-24,626.7560424804688,629.1466836524055,616.2687287918587,618.0955838120581,16101112
2019-04-25,619.0428466796875,637.0855105550751,614.6224063754612,626.5756734511817,30469914
2019-04-26,628.2445068359375,629.6654141235147,618.2759946073082,620.215582736924,15069884
2019-04-30,628.2445068359375,629.868357864101,616.5168276785223,629.868357864101,22348580
